"Date","Price","Open","High","Low","Vol.","Change %"
"07-10-2016","21,638.65","21,713.25","21,811.90","21,553.95","14.71K","-0.10%"
"06-10-2016","21,659.50","21,869.60","21,878.55","21,553.20","22.26K","-0.36%"
"05-10-2016","21,736.80","21,772.20","21,854.10","21,665.65","25.96K","0.12%"
"04-10-2016","21,709.85","21,802.90","21,851.15","21,669.50","18.02K","-0.09%"
"03-10-2016","21,729.45","21,733.75","21,767.75","21,586.30","17.42K","0.87%"
"30-09-2016","21,542.05","21,668.35","21,730.50","21,465.30","22.20K","-0.55%"
"29-09-2016","21,661.20","22,024.90","22,067.40","21,445.50","35.09K","-1.17%"
"28-09-2016","21,917.10","21,980.85","22,049.75","21,854.90","20.25K","0.02%"
"27-09-2016","21,913.15","22,027.65","22,074.45","21,843.25","14.85K","-0.29%"
"26-09-2016","21,977.10","22,303.60","22,316.40","21,953.45","18.75K","-1.52%"
"23-09-2016","22,315.75","22,392.10","22,462.15","22,219.50","16.87K","-0.38%"
"22-09-2016","22,401.75","22,473.00","22,571.20","22,310.35","15.42K","0.26%"
"21-09-2016","22,343.05","22,487.50","22,591.95","22,307.15","17.82K","-0.64%"
"20-09-2016","22,487.20","22,687.50","22,693.35","22,419.45","18.20K","-0.80%"
"19-09-2016","22,668.35","22,841.70","22,904.30","22,619.50","13.76K","-0.41%"
"16-09-2016","22,762.50","22,559.15","22,883.25","22,533.50","25.33K","1.05%"
"15-09-2016","22,526.60","22,366.20","22,630.95","22,364.20","13.26K","0.90%"
"14-09-2016","22,326.70","22,233.40","22,396.95","22,217.50","19.23K","0.16%"
"12-09-2016","22,291.25","22,467.90","22,522.40","22,267.05","13.76K","-1.82%"
"09-09-2016","22,703.70","23,105.20","23,165.30","22,687.45","14.96K","-2.08%"
"08-09-2016","23,186.15","23,036.70","23,219.30","23,027.90","15.18K","0.77%"
"07-09-2016","23,008.20","23,021.25","23,090.25","22,965.15","14.73K","0.15%"
"06-09-2016","22,972.80","22,817.95","23,015.95","22,782.60","18.11K","0.81%"
"02-09-2016","22,789.30","22,760.15","22,830.30","22,678.15","15.97K","0.32%"
"01-09-2016","22,715.55","22,666.85","22,833.45","22,594.65","14.58K","0.47%"
"31-08-2016","22,609.30","22,589.70","22,667.20","22,505.80","22.42K","0.28%"
"30-08-2016","22,546.95","22,254.10","22,580.45","22,254.10","14.47K","1.60%"
"29-08-2016","22,192.80","22,221.35","22,257.70","22,085.75","10.14K","-0.27%"
"26-08-2016","22,252.65","22,316.45","22,359.85","22,159.85","10.88K","-0.14%"
"25-08-2016","22,283.20","22,304.45","22,425.05","22,212.80","24.28K","0.40%"
"24-08-2016","22,193.85","22,173.70","22,217.60","22,076.65","12.88K","0.08%"
"23-08-2016","22,176.10","22,400.10","22,415.50","22,128.65","13.48K","-0.95%"
"22-08-2016","22,388.20","22,277.00","22,435.55","22,277.00","10.45K","0.69%"
"19-08-2016","22,234.75","22,289.05","22,318.55","22,174.35","13.64K","-0.12%"
"18-08-2016","22,262.10","22,370.75","22,424.85","22,223.20","12.82K","-0.36%"
"17-08-2016","22,342.85","22,378.90","22,502.60","22,275.20","14.66K","-0.24%"
"16-08-2016","22,396.00","22,426.00","22,587.40","22,338.45","23.35K","-0.01%"
"12-08-2016","22,397.40","22,204.20","22,493.35","22,204.20","15.43K","0.73%"
"11-08-2016","22,235.15","21,866.30","22,311.80","21,860.55","19.22K","1.86%"
"10-08-2016","21,829.80","22,038.50","22,048.20","21,789.00","14.59K","-0.84%"
"09-08-2016","22,014.40","22,214.45","22,214.45","21,880.35","24.42K","-0.84%"
"08-08-2016","22,200.40","22,195.45","22,296.45","22,132.00","21.61K","0.22%"
"05-08-2016","22,151.90","22,106.30","22,293.45","22,050.70","12.41K","0.36%"
"04-08-2016","22,072.35","22,225.35","22,272.90","21,987.05","16.74K","-0.06%"
"03-08-2016","22,084.55","22,639.95","22,639.95","22,022.45","19.16K","-2.45%"
"02-08-2016","22,638.85","22,193.95","22,692.10","22,189.75","25.88K","2.27%"
"01-08-2016","22,136.90","22,267.15","22,409.05","22,052.20","17.06K","-0.41%"
"29-07-2016","22,228.85","22,279.60","22,377.50","22,174.00","21.27K","-0.28%"
"28-07-2016","22,290.85","22,008.60","22,359.45","21,949.30","26.31K","1.77%"
"27-07-2016","21,904.15","22,043.00","22,158.35","21,833.05","23.65K","-0.70%"
"26-07-2016","22,059.65","22,141.40","22,183.95","22,000.75","12.81K","-0.36%"
"25-07-2016","22,139.00","21,994.15","22,164.85","21,952.80","16.14K","0.63%"
"22-07-2016","22,000.45","22,129.95","22,278.15","21,812.70","22.77K","0.01%"
"21-07-2016","21,999.30","22,103.00","22,115.60","21,821.25","17.81K","0.19%"
"20-07-2016","21,957.35","21,868.35","22,021.95","21,815.50","16.31K","0.54%"
"19-07-2016","21,838.45","21,919.00","21,943.65","21,696.10","18.56K","-0.61%"
"18-07-2016","21,973.50","22,065.00","22,109.20","21,910.65","15.43K","-0.26%"
"15-07-2016","22,031.35","22,050.15","22,289.20","21,980.65","15.50K","0.05%"
"14-07-2016","22,020.85","21,959.40","22,083.30","21,845.65","12.04K","0.40%"
"13-07-2016","21,932.80","22,005.90","22,021.10","21,844.05","12.65K","-0.29%"
"12-07-2016","21,996.85","22,174.75","22,213.30","21,926.55","10.24K","-0.37%"
"11-07-2016","22,078.35","22,018.75","22,199.40","21,971.25","14.60K","1.01%"
"08-07-2016","21,856.60","21,963.45","21,963.45","21,717.90","14.52K","-0.31%"
"07-07-2016","21,924.15","21,750.15","22,000.75","21,704.35","20.49K","1.04%"
"05-07-2016","21,697.65","21,755.50","21,791.00","21,592.15","14.69K","-0.01%"
"04-07-2016","21,699.35","22,140.75","22,141.40","21,655.45","20.53K","-1.48%"
"01-07-2016","22,025.40","21,517.70","22,197.75","21,517.70","38.91K","1.93%"
"30-06-2016","21,608.45","21,519.90","21,703.55","21,484.30","28.40K","0.97%"
"29-06-2016","21,400.65","21,515.40","21,534.25","21,298.75","18.00K","-0.15%"
"28-06-2016","21,433.50","21,065.00","21,445.45","21,041.75","19.27K","2.07%"
"27-06-2016","20,999.25","20,803.90","21,107.45","20,803.90","13.48K","1.01%"
"24-06-2016","20,789.95","20,682.70","20,822.50","20,546.65","16.98K","-1.31%"
"23-06-2016","21,065.45","20,895.55","21,112.40","20,880.45","11.36K","0.90%"
"22-06-2016","20,877.60","20,887.85","21,011.05","20,776.70","12.77K","-0.57%"
"21-06-2016","20,996.75","20,975.55","21,052.05","20,910.30","10.74K","-0.07%"
"20-06-2016","21,010.55","21,004.00","21,110.60","20,816.05","10.78K","-0.16%"
"17-06-2016","21,044.60","20,921.90","21,079.25","20,900.30","13.08K","0.85%"
"16-06-2016","20,868.10","20,949.60","20,949.60","20,658.00","12.49K","-0.42%"
"15-06-2016","20,956.10","20,772.30","20,974.70","20,749.00","14.34K","1.15%"
"14-06-2016","20,717.95","20,674.30","20,738.35","20,599.10","11.77K","0.33%"
"13-06-2016","20,649.00","20,575.55","20,777.55","20,489.80","17.23K","-0.27%"
"10-06-2016","20,704.50","20,812.10","21,029.80","20,688.80","13.42K","-0.62%"
"09-06-2016","20,833.70","21,245.00","21,245.00","20,806.90","15.11K","-1.85%"
"08-06-2016","21,225.60","21,250.85","21,310.75","21,133.50","12.44K","0.05%"
"07-06-2016","21,214.60","20,971.75","21,261.50","20,961.75","14.95K","1.56%"
"06-06-2016","20,888.00","20,922.30","20,970.80","20,851.95","13.19K","-0.12%"
"03-06-2016","20,912.50","21,008.10","21,036.20","20,844.70","14.85K","-0.03%"
"02-06-2016","20,919.45","20,847.60","20,963.75","20,631.20","18.37K","0.16%"
"01-06-2016","20,886.60","20,618.15","20,907.45","20,618.15","13.76K","1.78%"
"31-05-2016","20,521.65","20,810.45","20,884.55","20,458.45","37.36K","-1.37%"
"30-05-2016","20,807.05","20,745.35","20,874.55","20,726.30","11.21K","-0.48%"
"27-05-2016","20,907.55","20,934.35","21,022.40","20,764.50","14.86K","-0.06%"
"26-05-2016","20,920.65","20,650.80","20,971.95","20,559.95","18.65K","1.36%"
"25-05-2016","20,639.80","20,344.50","20,678.90","20,331.30","15.02K","2.05%"
"24-05-2016","20,225.40","20,214.60","20,297.75","20,138.70","27.32K","0.23%"
"23-05-2016","20,179.05","20,312.05","20,414.00","19,947.55","41.71K","2.41%"
"20-05-2016","19,705.00","19,710.70","19,909.15","19,538.75","19.15K","0.47%"
"19-05-2016","19,612.85","20,023.90","20,023.90","19,565.40","13.24K","-1.76%"
"18-05-2016","19,963.90","19,846.10","20,011.15","19,729.95","11.19K","0.02%"
"17-05-2016","19,960.90","20,032.60","20,085.50","19,892.15","13.75K","-0.08%"
"16-05-2016","19,977.10","19,650.35","19,995.40","19,520.30","15.79K","1.57%"
"13-05-2016","19,667.70","19,722.60","19,752.80","19,564.35","14.30K","-0.41%"
"12-05-2016","19,748.70","19,754.40","19,848.30","19,618.60","9.00K","0.11%"
"11-05-2016","19,726.90","19,637.05","19,789.55","19,580.75","12.74K","-0.55%"
"10-05-2016","19,836.70","19,770.60","19,879.20","19,736.75","12.83K","0.43%"
"09-05-2016","19,752.65","19,610.50","19,885.40","19,608.70","15.16K","1.18%"
"06-05-2016","19,521.95","19,323.50","19,588.95","19,124.60","16.86K","0.29%"
"05-05-2016","19,466.30","19,317.25","19,577.50","19,298.20","10.35K","0.88%"
"04-05-2016","19,295.85","19,426.05","19,548.55","19,221.65","12.06K","-0.94%"
"03-05-2016","19,478.35","19,755.75","19,810.20","19,403.60","17.92K","-1.27%"
"02-05-2016","19,728.40","19,687.55","19,752.40","19,557.85","10.71K","-0.05%"
"29-04-2016","19,737.70","19,693.85","19,800.70","19,549.10","18.12K","0.36%"
"28-04-2016","19,667.60","20,058.95","20,088.30","19,629.60","31.92K","-2.35%"
"27-04-2016","20,141.55","19,852.50","20,165.30","19,852.50","12.63K","1.26%"
"26-04-2016","19,890.55","19,464.30","19,933.70","19,464.30","16.20K","0.89%"
"25-04-2016","19,715.65","19,711.85","19,860.70","19,652.55","9.56K","-0.81%"
"22-04-2016","19,876.50","19,930.85","20,111.45","19,834.95","9.90K","-0.97%"
"21-04-2016","20,071.10","20,268.55","20,300.20","19,965.75","10.03K","-0.87%"
"20-04-2016","20,246.60","20,252.85","20,349.05","20,123.40","13.50K","-0.04%"
"18-04-2016","20,253.95","20,172.55","20,306.65","20,047.90","16.09K","1.04%"
"13-04-2016","20,045.20","19,722.90","20,082.60","19,712.10","16.93K","2.24%"
"12-04-2016","19,606.60","19,604.75","19,650.45","19,499.25","10.43K","-0.23%"
"11-04-2016","19,651.25","19,477.60","19,683.15","19,219.90","14.74K","1.03%"
"08-04-2016","19,451.70","19,388.10","19,489.30","19,364.70","7.97K","0.35%"
"07-04-2016","19,384.05","19,695.80","19,695.80","19,345.55","12.10K","-1.39%"
"06-04-2016","19,657.55","19,662.80","19,725.90","19,605.35","11.58K","0.11%"
"05-04-2016","19,635.40","19,788.50","19,831.10","19,591.35","11.81K","-1.28%"
"04-04-2016","19,890.60","19,727.40","19,948.50","19,727.40","13.48K","-0.51%"
"01-04-2016","19,992.10","19,672.25","20,026.35","19,672.25","15.83K","1.15%"
"31-03-2016","19,764.15","19,626.00","19,891.60","19,609.35","30.16K","0.37%"
"30-03-2016","19,690.95","19,431.45","19,744.20","19,431.45","18.74K","1.63%"
"29-03-2016","19,375.45","19,392.05","19,634.15","19,352.00","20.26K","-0.45%"
"28-03-2016","19,462.80","19,720.60","19,785.30","19,425.45","19.02K","-0.85%"
"23-03-2016","19,629.65","19,662.45","19,662.65","19,463.05","16.86K","0.11%"
"22-03-2016","19,609.00","19,827.20","19,889.85","19,533.90","22.23K","-1.60%"
"21-03-2016","19,928.45","19,593.55","19,960.25","19,593.55","19.53K","1.91%"
"18-03-2016","19,555.30","19,513.75","19,602.30","19,368.45","19.11K","0.57%"
"17-03-2016","19,445.20","19,434.05","19,503.55","19,366.35","20.82K","0.56%"
"16-03-2016","19,336.80","19,149.20","19,378.35","19,132.95","14.93K","1.05%"
"15-03-2016","19,136.45","19,551.75","19,551.75","19,083.35","18.82K","-2.04%"
"14-03-2016","19,535.15","19,451.25","19,583.75","19,428.65","13.74K","0.93%"
"11-03-2016","19,354.40","19,082.20","19,384.95","19,060.55","17.88K","1.51%"
"10-03-2016","19,066.05","19,236.70","19,300.75","18,919.75","15.35K","-0.95%"
"09-03-2016","19,248.55","19,085.65","19,279.70","18,960.50","21.67K","0.18%"
"08-03-2016","19,214.00","19,147.90","19,409.45","19,126.80","16.05K","0.36%"
"04-03-2016","19,144.95","19,277.45","19,348.70","19,097.70","14.65K","-0.33%"
"03-03-2016","19,208.70","19,412.20","19,453.05","19,166.50","14.89K","-0.27%"
"02-03-2016","19,260.40","19,455.00","19,666.30","19,233.55","24.60K","-0.29%"
"01-03-2016","19,317.00","18,630.55","19,378.90","18,630.55","51.89K","5.38%"
"29-02-2016","18,331.60","18,295.40","18,580.30","17,406.90","59.16K","0.14%"
"26-02-2016","18,306.60","18,258.75","18,369.90","18,087.05","16.07K","1.17%"
"25-02-2016","18,094.75","18,020.35","18,210.70","18,012.50","26.68K","-0.02%"
"24-02-2016","18,099.25","18,300.65","18,355.40","18,008.30","14.97K","-1.26%"
"23-02-2016","18,329.60","18,594.45","18,594.45","18,285.30","11.81K","-1.76%"
"22-02-2016","18,657.30","18,526.40","18,672.45","18,287.40","18.11K","0.45%"
"19-02-2016","18,574.15","18,613.25","18,613.25","18,402.95","12.09K","-0.03%"
"18-02-2016","18,579.35","18,413.45","18,620.95","18,408.20","13.25K","1.52%"
"17-02-2016","18,300.50","18,158.20","18,360.00","17,770.90","15.09K","0.98%"
"16-02-2016","18,123.30","18,509.60","18,542.80","18,051.75","13.43K","-2.09%"
"15-02-2016","18,510.00","18,515.35","18,615.05","18,337.95","17.46K","0.99%"
"12-02-2016","18,328.35","18,259.25","18,433.75","18,205.90","19.65K","0.55%"
"11-02-2016","18,227.25","18,834.45","18,834.45","18,183.55","21.59K","-3.00%"
"10-02-2016","18,791.65","19,019.00","19,037.30","18,719.55","12.36K","-1.13%"
"09-02-2016","19,007.25","19,086.50","19,159.00","18,933.80","13.25K","-0.92%"
"08-02-2016","19,184.60","19,532.50","19,532.50","19,146.00","10.65K","-1.44%"
"05-02-2016","19,465.40","19,295.45","19,514.60","19,294.35","13.70K","0.99%"
"04-02-2016","19,275.40","19,299.05","19,379.20","19,201.75","10.36K","0.37%"
"03-02-2016","19,204.70","19,069.05","19,326.75","19,032.70","11.87K","0.05%"
"02-02-2016","19,194.25","19,301.30","19,370.60","19,146.75","11.23K","-0.46%"
"01-02-2016","19,283.35","19,133.10","19,300.45","19,005.70","13.63K","0.79%"
"29-01-2016","19,132.65","19,044.60","19,198.30","19,027.05","17.99K","1.23%"
"28-01-2016","18,899.50","18,574.60","19,021.35","18,553.05","20.54K","1.69%"
"27-01-2016","18,584.80","18,591.15","18,664.70","18,472.05","16.47K","0.09%"
"25-01-2016","18,567.95","18,489.10","18,707.55","18,452.70","12.47K","0.07%"
"22-01-2016","18,555.45","18,621.15","18,707.50","18,416.60","19.76K","0.47%"
"21-01-2016","18,468.35","18,880.50","18,880.50","18,433.50","17.85K","-1.55%"
"20-01-2016","18,758.35","18,877.70","18,928.00","18,560.50","14.81K","-1.49%"
"19-01-2016","19,041.20","19,019.20","19,172.15","18,976.65","10.03K","0.18%"
"18-01-2016","19,006.80","19,040.35","19,156.15","18,967.70","16.50K","-0.46%"
"15-01-2016","19,095.45","19,397.45","19,427.00","19,044.50","12.75K","-1.76%"
"14-01-2016","19,438.15","19,290.65","19,530.45","19,199.20","14.11K","0.12%"
"13-01-2016","19,414.70","19,433.80","19,547.05","19,214.50","12.49K","0.38%"
"12-01-2016","19,340.55","19,320.85","19,386.10","19,236.10","11.23K","0.06%"
"11-01-2016","19,329.65","19,203.90","19,373.55","19,119.70","12.32K","-0.15%"
"08-01-2016","19,359.25","19,337.75","19,497.15","19,312.55","12.60K","0.51%"
"07-01-2016","19,261.55","19,600.45","19,600.45","19,235.95","15.36K","-2.17%"
"06-01-2016","19,689.45","20,120.50","20,120.50","19,665.60","16.73K","-1.79%"
"05-01-2016","20,047.45","20,087.35","20,141.60","19,994.50","9.93K","-0.20%"
"04-01-2016","20,087.80","20,112.00","20,145.75","19,981.50","7.82K","-0.48%"
"01-01-2016","20,184.95","20,181.50","20,258.05","20,118.15","3.26K","-0.04%"
"31-12-2015","20,192.65","20,064.40","20,245.40","19,993.50","14.14K","0.62%"
"30-12-2015","20,068.55","20,114.40","20,126.10","20,017.10","10.47K","0.07%"
"29-12-2015","20,053.80","20,175.75","20,232.85","20,018.15","8.22K","-0.49%"
"28-12-2015","20,152.75","20,037.85","20,184.60","20,037.85","10.56K","0.47%"
"24-12-2015","20,057.80","20,077.50","20,081.05","19,967.15","9.69K","0.37%"
"23-12-2015","19,983.25","20,008.30","20,090.35","19,939.90","8.62K","0.40%"
"22-12-2015","19,904.15","20,088.10","20,088.10","19,840.20","12.19K","-1.15%"
"21-12-2015","20,134.85","19,944.15","20,167.25","19,781.50","15.23K","1.62%"
"18-12-2015","19,813.45","19,972.50","20,064.40","19,777.85","20.40K","-0.64%"
"17-12-2015","19,940.60","19,775.85","19,962.95","19,688.30","21.06K","0.76%"
"16-12-2015","19,790.70","19,991.65","20,050.65","19,752.60","11.30K","-0.76%"
"15-12-2015","19,941.65","19,714.00","19,966.25","19,666.45","13.57K","1.23%"
"14-12-2015","19,698.70","19,589.00","19,753.05","19,494.70","10.46K","0.38%"
"11-12-2015","19,624.15","19,635.50","19,669.50","19,456.00","11.29K","0.00%"
"10-12-2015","19,624.30","19,487.90","19,650.40","19,466.35","10.47K","0.90%"
"09-12-2015","19,448.45","19,672.65","19,672.65","19,426.15","15.55K","-0.36%"
"08-12-2015","19,518.60","19,430.60","19,718.85","19,423.30","18.44K","-0.08%"
"07-12-2015","19,534.20","20,080.05","20,088.20","19,415.30","39.09K","-2.76%"
"04-12-2015","20,087.85","20,235.55","20,249.25","20,053.65","14.60K","-1.27%"
"03-12-2015","20,346.60","20,540.90","20,578.05","20,311.60","7.78K","-1.54%"
"02-12-2015","20,665.60","20,575.55","20,689.20","20,506.20","7.76K","0.51%"
"01-12-2015","20,560.45","20,404.20","20,578.65","20,328.50","12.73K","1.39%"
"30-11-2015","20,278.55","20,399.45","20,458.00","20,233.35","21.45K","-0.77%"
"27-11-2015","20,436.10","20,461.20","20,465.95","20,227.40","9.35K","0.27%"
"26-11-2015","20,380.45","20,229.95","20,441.65","20,210.40","14.23K","0.97%"
"24-11-2015","20,184.00","20,244.45","20,295.55","20,032.10","13.85K","0.09%"
"23-11-2015","20,166.50","20,415.45","20,467.45","20,151.35","10.72K","-1.39%"
"20-11-2015","20,449.80","20,690.85","20,690.85","20,409.00","12.48K","-0.93%"
"19-11-2015","20,642.60","20,523.85","20,673.30","20,481.65","15.97K","1.13%"
"18-11-2015","20,411.80","20,537.55","20,537.55","20,322.60","12.18K","-0.28%"
"17-11-2015","20,469.10","20,152.15","20,501.85","20,080.85","14.06K","2.41%"
"16-11-2015","19,986.55","19,879.65","20,063.50","19,872.35","11.58K","0.45%"
"13-11-2015","19,896.20","20,015.00","20,088.85","19,828.45","18.16K","-1.58%"
"11-11-2015","20,215.80","20,215.80","20,215.80","20,215.80","","0.00%"
"10-11-2015","20,215.80","20,409.60","20,532.15","20,149.80","8.70K","-1.37%"
"09-11-2015","20,496.15","19,937.05","20,552.10","19,895.10","15.20K","1.21%"
"06-11-2015","20,251.00","20,193.45","20,323.25","20,185.00","8.37M","0.14%"
"05-11-2015","20,221.70","20,224.50","20,419.55","20,171.60","13.76M","-0.26%"
"04-11-2015","20,273.80","20,314.50","20,357.10","20,211.75","12.26M","0.27%"
"03-11-2015","20,218.50","20,282.20","20,326.60","20,153.15","7.78M","0.02%"
"02-11-2015","20,214.50","20,085.25","20,238.75","19,946.30","11.64M","0.48%"
"30-10-2015","20,118.30","20,696.35","20,696.35","20,056.30","24.83M","-2.54%"
"29-10-2015","20,642.30","20,854.45","20,872.80","20,531.35","14.37M","-1.08%"
"28-10-2015","20,867.80","20,796.70","20,951.50","20,773.95","13.63M","0.10%"
"27-10-2015","20,846.25","20,762.75","20,868.30","20,710.15","16.14M","0.13%"
"26-10-2015","20,818.20","20,875.40","20,906.60","20,776.70","10.64M","-0.05%"
"23-10-2015","20,828.15","20,623.50","20,859.25","20,623.50","11.97M","1.43%"
"21-10-2015","20,533.70","20,566.85","20,608.55","20,494.90","7.10M","-0.06%"
"20-10-2015","20,545.90","20,634.10","20,634.25","20,497.95","11.60M","-0.38%"
"19-10-2015","20,623.85","20,436.00","20,650.70","20,324.85","13.05M","0.92%"
"16-10-2015","20,434.90","20,433.70","20,472.25","20,234.80","11.07M","-0.16%"
"15-10-2015","20,468.15","20,302.60","20,533.60","20,302.60","13.58M","0.61%"
"14-10-2015","20,344.25","20,401.50","20,435.30","20,292.65","13.28M","-0.16%"
"13-10-2015","20,376.40","20,358.90","20,482.20","20,297.30","10.08M","0.13%"
"12-10-2015","20,349.50","20,525.45","20,666.15","20,257.25","7.79M","-0.84%"
"09-10-2015","20,521.05","20,535.40","20,670.50","20,452.25","8.37M","0.33%"
"08-10-2015","20,452.80","20,751.40","20,751.40","20,354.80","10.19M","-1.35%"
"07-10-2015","20,733.45","20,661.05","20,767.45","20,612.85","13.47M","0.34%"
"06-10-2015","20,663.85","20,280.10","20,697.20","20,180.25","14.74M","2.58%"
"05-10-2015","20,144.65","20,105.00","20,248.15","20,043.05","13.70M","0.73%"
"01-10-2015","19,998.35","19,970.50","20,184.85","19,953.45","9.93M","0.21%"
"30-09-2015","19,956.65","19,636.90","20,004.75","19,539.70","18.36M","2.48%"
"29-09-2015","19,474.00","19,343.95","19,685.90","19,298.35","11.82M","0.27%"
"28-09-2015","19,421.95","19,555.20","19,628.70","19,387.50","9.30M","-0.32%"
